condition_id,config_id,split_group_id,same_prior_group,disease,A_contrast,H,z_top,z_bottom,tumor_thickness,targeted_shape,targeted_lateral_position,targeted_heterogeneity_mode,targeted_heterogeneity_scale,ood_split_family,split_role,operator_noise_group,layer_modulus_variation_x,paired_operator_set,policy,model_training_allowed,diffusion_training_allowed
F3NCS_0457_ood_unseen_layer_modulus_lobed_zb07p1_E19p6,F3NCS_0457_ood_unseen_layer_modulus_lobed_zb07.1_E19.6,ood_unseen_layer_modulus|lobed|homogeneous|nominal,ood_unseen_layer_modulus|lobed|homogeneous|nominal,ood_unseen_layer_modulus,19.57787,0.6163,6.50672,7.12303,0.6163,lobed,near_boundary,homogeneous,0.0,ood_unseen_layer_modulus,ood_test,nominal,3.31328,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0458_ood_unseen_layer_modulus_lobed_zb02p9_E06p6,F3NCS_0458_ood_unseen_layer_modulus_lobed_zb02.9_E06.6,ood_unseen_layer_modulus|lobed|core_shell|nominal,ood_unseen_layer_modulus|lobed|core_shell|nominal,ood_unseen_layer_modulus,6.57398,2.74066,0.20899,2.94965,2.74066,lobed,half_pitch_x_shift,core_shell,0.27166,ood_unseen_layer_modulus,ood_test,nominal,0.42311,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0459_ood_unseen_layer_modulus_ellipse_zb09p5_E34p1,F3NCS_0459_ood_unseen_layer_modulus_ellipse_zb09.5_E34.1,ood_unseen_layer_modulus|ellipse|rim_soft|nominal,ood_unseen_layer_modulus|ellipse|rim_soft|nominal,ood_unseen_layer_modulus,34.09306,2.94256,6.51614,9.4587,2.94256,ellipse,near_boundary,rim_soft,0.26585,ood_unseen_layer_modulus,ood_test,nominal,2.83069,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0460_ood_unseen_layer_modulus_two_foci_zb03p6_E86p4,F3NCS_0460_ood_unseen_layer_modulus_two_foci_zb03.6_E86.4,ood_unseen_layer_modulus|two_foci|lateral_gradient|nominal,ood_unseen_layer_modulus|two_foci|lateral_gradient|nominal,ood_unseen_layer_modulus,86.40532,2.96545,0.58559,3.55104,2.96545,two_foci,half_pitch_x_shift,lateral_gradient,0.29543,ood_unseen_layer_modulus,ood_test,nominal,3.22031,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0461_ood_unseen_layer_modulus_cylinder_zb08p2_E46p7,F3NCS_0461_ood_unseen_layer_modulus_cylinder_zb08.2_E46.7,ood_unseen_layer_modulus|cylinder|hotspot|nominal,ood_unseen_layer_modulus|cylinder|hotspot|nominal,ood_unseen_layer_modulus,46.66869,2.05918,6.12859,8.18777,2.05918,cylinder,half_pitch_x_shift,hotspot,0.47576,ood_unseen_layer_modulus,ood_test,nominal,1.93085,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0462_ood_unseen_layer_modulus_two_foci_zb09p7_E30p7,F3NCS_0462_ood_unseen_layer_modulus_two_foci_zb09.7_E30.7,ood_unseen_layer_modulus|two_foci|lateral_gradient|nominal,ood_unseen_layer_modulus|two_foci|lateral_gradient|nominal,ood_unseen_layer_modulus,30.73037,1.61678,8.03844,9.65522,1.61678,two_foci,near_boundary,lateral_gradient,0.63973,ood_unseen_layer_modulus,ood_test,nominal,0.41398,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0463_ood_unseen_layer_modulus_lobed_zb03p1_E09p1,F3NCS_0463_ood_unseen_layer_modulus_lobed_zb03.1_E09.1,ood_unseen_layer_modulus|lobed|hotspot|nominal,ood_unseen_layer_modulus|lobed|hotspot|nominal,ood_unseen_layer_modulus,9.10709,2.69827,0.43988,3.13814,2.69827,lobed,center,hotspot,0.48213,ood_unseen_layer_modulus,ood_test,nominal,0.41574,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0464_ood_unseen_layer_modulus_lobed_zb05p9_E29p2,F3NCS_0464_ood_unseen_layer_modulus_lobed_zb05.9_E29.2,ood_unseen_layer_modulus|lobed|lateral_gradient|nominal,ood_unseen_layer_modulus|lobed|lateral_gradient|nominal,ood_unseen_layer_modulus,29.22322,1.33893,4.56035,5.89929,1.33893,lobed,half_pitch_x_shift,lateral_gradient,0.30728,ood_unseen_layer_modulus,ood_test,nominal,0.30045,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0465_ood_unseen_layer_modulus_two_foci_zb03p6_E42p2,F3NCS_0465_ood_unseen_layer_modulus_two_foci_zb03.6_E42.2,ood_unseen_layer_modulus|two_foci|hotspot|nominal,ood_unseen_layer_modulus|two_foci|hotspot|nominal,ood_unseen_layer_modulus,42.15597,3.15392,0.49271,3.64663,3.15392,two_foci,center,hotspot,0.7313,ood_unseen_layer_modulus,ood_test,nominal,3.26031,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0466_ood_unseen_layer_modulus_two_foci_zb03p5_E33p5,F3NCS_0466_ood_unseen_layer_modulus_two_foci_zb03.5_E33.5,ood_unseen_layer_modulus|two_foci|core_shell|nominal,ood_unseen_layer_modulus|two_foci|core_shell|nominal,ood_unseen_layer_modulus,33.50705,2.76774,0.75954,3.52728,2.76774,two_foci,center,core_shell,0.41365,ood_unseen_layer_modulus,ood_test,nominal,0.26966,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0467_ood_unseen_layer_modulus_cylinder_zb03p5_E16p4,F3NCS_0467_ood_unseen_layer_modulus_cylinder_zb03.5_E16.4,ood_unseen_layer_modulus|cylinder|homogeneous|nominal,ood_unseen_layer_modulus|cylinder|homogeneous|nominal,ood_unseen_layer_modulus,16.42578,3.13921,0.35726,3.49647,3.13921,cylinder,near_boundary,homogeneous,0.0,ood_unseen_layer_modulus,ood_test,nominal,2.26704,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0468_ood_unseen_layer_modulus_lobed_zb04p2_E55p5,F3NCS_0468_ood_unseen_layer_modulus_lobed_zb04.2_E55.5,ood_unseen_layer_modulus|lobed|homogeneous|nominal,ood_unseen_layer_modulus|lobed|homogeneous|nominal,ood_unseen_layer_modulus,55.4514,2.94825,1.23124,4.17949,2.94825,lobed,near_boundary,homogeneous,0.0,ood_unseen_layer_modulus,ood_test,nominal,3.41997,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0469_ood_unseen_layer_modulus_ellipse_zb08p2_E21p5,F3NCS_0469_ood_unseen_layer_modulus_ellipse_zb08.2_E21.5,ood_unseen_layer_modulus|ellipse|lateral_gradient|nominal,ood_unseen_layer_modulus|ellipse|lateral_gradient|nominal,ood_unseen_layer_modulus,21.49099,1.62519,6.55805,8.18324,1.62519,ellipse,center,lateral_gradient,0.55543,ood_unseen_layer_modulus,ood_test,nominal,3.25782,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0470_ood_unseen_layer_modulus_lobed_zb05p9_E43p7,F3NCS_0470_ood_unseen_layer_modulus_lobed_zb05.9_E43.7,ood_unseen_layer_modulus|lobed|lateral_gradient|nominal,ood_unseen_layer_modulus|lobed|lateral_gradient|nominal,ood_unseen_layer_modulus,43.72534,1.89133,3.95885,5.85018,1.89133,lobed,half_pitch_x_shift,lateral_gradient,0.4366,ood_unseen_layer_modulus,ood_test,nominal,0.50741,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0471_ood_unseen_layer_modulus_lobed_zb02p0_E78p3,F3NCS_0471_ood_unseen_layer_modulus_lobed_zb02.0_E78.3,ood_unseen_layer_modulus|lobed|core_shell|nominal,ood_unseen_layer_modulus|lobed|core_shell|nominal,ood_unseen_layer_modulus,78.33545,0.81006,1.22654,2.0366,0.81006,lobed,half_pitch_x_shift,core_shell,0.20218,ood_unseen_layer_modulus,ood_test,nominal,0.47709,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0472_ood_unseen_layer_modulus_lobed_zb07p9_E07p2,F3NCS_0472_ood_unseen_layer_modulus_lobed_zb07.9_E07.2,ood_unseen_layer_modulus|lobed|core_shell|nominal,ood_unseen_layer_modulus|lobed|core_shell|nominal,ood_unseen_layer_modulus,7.23006,2.30793,5.62134,7.92927,2.30793,lobed,half_pitch_x_shift,core_shell,0.60499,ood_unseen_layer_modulus,ood_test,nominal,0.47326,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0473_ood_unseen_layer_modulus_ellipse_zb05p9_E08p4,F3NCS_0473_ood_unseen_layer_modulus_ellipse_zb05.9_E08.4,ood_unseen_layer_modulus|ellipse|hotspot|nominal,ood_unseen_layer_modulus|ellipse|hotspot|nominal,ood_unseen_layer_modulus,8.41667,2.9788,2.94059,5.91939,2.9788,ellipse,half_pitch_x_shift,hotspot,0.19269,ood_unseen_layer_modulus,ood_test,nominal,0.27851,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0474_ood_unseen_layer_modulus_cylinder_zb09p4_E22p6,F3NCS_0474_ood_unseen_layer_modulus_cylinder_zb09.4_E22.6,ood_unseen_layer_modulus|cylinder|rim_soft|nominal,ood_unseen_layer_modulus|cylinder|rim_soft|nominal,ood_unseen_layer_modulus,22.63081,1.85653,7.58879,9.44532,1.85653,cylinder,center,rim_soft,0.73122,ood_unseen_layer_modulus,ood_test,nominal,0.4681,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0475_ood_unseen_layer_modulus_lobed_zb08p1_E22p1,F3NCS_0475_ood_unseen_layer_modulus_lobed_zb08.1_E22.1,ood_unseen_layer_modulus|lobed|lateral_gradient|nominal,ood_unseen_layer_modulus|lobed|lateral_gradient|nominal,ood_unseen_layer_modulus,22.12069,2.71024,5.43422,8.14446,2.71024,lobed,near_boundary,lateral_gradient,0.32755,ood_unseen_layer_modulus,ood_test,nominal,1.88625,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0476_ood_unseen_layer_modulus_ellipse_zb05p7_E79p4,F3NCS_0476_ood_unseen_layer_modulus_ellipse_zb05.7_E79.4,ood_unseen_layer_modulus|ellipse|rim_soft|nominal,ood_unseen_layer_modulus|ellipse|rim_soft|nominal,ood_unseen_layer_modulus,79.38599,1.13511,4.58801,5.72312,1.13511,ellipse,near_boundary,rim_soft,0.52243,ood_unseen_layer_modulus,ood_test,nominal,3.16097,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0477_ood_unseen_layer_modulus_ellipse_zb03p5_E10p4,F3NCS_0477_ood_unseen_layer_modulus_ellipse_zb03.5_E10.4,ood_unseen_layer_modulus|ellipse|rim_soft|nominal,ood_unseen_layer_modulus|ellipse|rim_soft|nominal,ood_unseen_layer_modulus,10.40187,2.61108,0.90476,3.51584,2.61108,ellipse,near_boundary,rim_soft,0.20121,ood_unseen_layer_modulus,ood_test,nominal,0.36325,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0478_ood_unseen_layer_modulus_ellipse_zb07p1_E27p2,F3NCS_0478_ood_unseen_layer_modulus_ellipse_zb07.1_E27.2,ood_unseen_layer_modulus|ellipse|checker|nominal,ood_unseen_layer_modulus|ellipse|checker|nominal,ood_unseen_layer_modulus,27.2306,0.82375,6.31479,7.13854,0.82375,ellipse,center,checker,0.18287,ood_unseen_layer_modulus,ood_test,nominal,0.51558,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0479_ood_unseen_layer_modulus_cylinder_zb03p7_E09p1,F3NCS_0479_ood_unseen_layer_modulus_cylinder_zb03.7_E09.1,ood_unseen_layer_modulus|cylinder|homogeneous|nominal,ood_unseen_layer_modulus|cylinder|homogeneous|nominal,ood_unseen_layer_modulus,9.11411,3.1084,0.57545,3.68386,3.1084,cylinder,near_boundary,homogeneous,0.0,ood_unseen_layer_modulus,ood_test,nominal,3.18916,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0480_ood_unseen_operator_noise_lobed_zb10p0_E66p7,F3NCS_0480_ood_unseen_operator_noise_lobed_zb10.0_E66.7,ood_unseen_operator_noise|lobed|core_shell|calibration_shift,ood_unseen_operator_noise|lobed|core_shell|calibration_shift,ood_unseen_operator_noise,66.66194,3.38447,6.5852,9.96967,3.38447,lobed,near_boundary,core_shell,0.30458,ood_unseen_operator_noise,ood_test,calibration_shift,1.79943,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0481_ood_unseen_operator_noise_ellipse_zb05p4_E11p5,F3NCS_0481_ood_unseen_operator_noise_ellipse_zb05.4_E11.5,ood_unseen_operator_noise|ellipse|core_shell|high_noise,ood_unseen_operator_noise|ellipse|core_shell|high_noise,ood_unseen_operator_noise,11.46484,2.07376,3.33187,5.40563,2.07376,ellipse,near_boundary,core_shell,0.48736,ood_unseen_operator_noise,ood_test,high_noise,0.83592,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0482_ood_unseen_operator_noise_lobed_zb01p7_E06p9,F3NCS_0482_ood_unseen_operator_noise_lobed_zb01.7_E06.9,ood_unseen_operator_noise|lobed|checker|calibration_shift,ood_unseen_operator_noise|lobed|checker|calibration_shift,ood_unseen_operator_noise,6.88936,1.24456,0.49739,1.74195,1.24456,lobed,half_pitch_x_shift,checker,0.40395,ood_unseen_operator_noise,ood_test,calibration_shift,0.77518,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0483_ood_unseen_operator_noise_lobed_zb08p7_E31p8,F3NCS_0483_ood_unseen_operator_noise_lobed_zb08.7_E31.8,ood_unseen_operator_noise|lobed|homogeneous|high_noise,ood_unseen_operator_noise|lobed|homogeneous|high_noise,ood_unseen_operator_noise,31.82916,0.67721,8.01083,8.68804,0.67721,lobed,near_boundary,homogeneous,0.0,ood_unseen_operator_noise,ood_test,high_noise,0.54547,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0484_ood_unseen_operator_noise_cylinder_zb10p1_E08p6,F3NCS_0484_ood_unseen_operator_noise_cylinder_zb10.1_E08.6,ood_unseen_operator_noise|cylinder|core_shell|lateral_psf_shift,ood_unseen_operator_noise|cylinder|core_shell|lateral_psf_shift,ood_unseen_operator_noise,8.55222,2.3456,7.74129,10.08688,2.3456,cylinder,half_pitch_x_shift,core_shell,0.71661,ood_unseen_operator_noise,ood_test,lateral_psf_shift,0.88045,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0485_ood_unseen_operator_noise_two_foci_zb07p5_E25p6,F3NCS_0485_ood_unseen_operator_noise_two_foci_zb07.5_E25.6,ood_unseen_operator_noise|two_foci|checker|high_noise,ood_unseen_operator_noise|two_foci|checker|high_noise,ood_unseen_operator_noise,25.57817,1.03639,6.44439,7.48078,1.03639,two_foci,half_pitch_x_shift,checker,0.30371,ood_unseen_operator_noise,ood_test,high_noise,0.72325,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0486_ood_unseen_operator_noise_cylinder_zb04p8_E14p8,F3NCS_0486_ood_unseen_operator_noise_cylinder_zb04.8_E14.8,ood_unseen_operator_noise|cylinder|homogeneous|lateral_psf_shift,ood_unseen_operator_noise|cylinder|homogeneous|lateral_psf_shift,ood_unseen_operator_noise,14.76838,1.55405,3.26986,4.82392,1.55405,cylinder,near_boundary,homogeneous,0.0,ood_unseen_operator_noise,ood_test,lateral_psf_shift,0.89988,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0487_ood_unseen_operator_noise_two_foci_zb04p8_E08p4,F3NCS_0487_ood_unseen_operator_noise_two_foci_zb04.8_E08.4,ood_unseen_operator_noise|two_foci|hotspot|lateral_psf_shift,ood_unseen_operator_noise|two_foci|hotspot|lateral_psf_shift,ood_unseen_operator_noise,8.36973,2.90628,1.85337,4.75965,2.90628,two_foci,center,hotspot,0.59593,ood_unseen_operator_noise,ood_test,lateral_psf_shift,0.67722,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0488_ood_unseen_operator_noise_ellipse_zb02p0_E51p8,F3NCS_0488_ood_unseen_operator_noise_ellipse_zb02.0_E51.8,ood_unseen_operator_noise|ellipse|homogeneous|high_noise,ood_unseen_operator_noise|ellipse|homogeneous|high_noise,ood_unseen_operator_noise,51.82302,1.80365,0.23941,2.04306,1.80365,ellipse,center,homogeneous,0.0,ood_unseen_operator_noise,ood_test,high_noise,1.1814,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0489_ood_unseen_operator_noise_two_foci_zb07p5_E23p2,F3NCS_0489_ood_unseen_operator_noise_two_foci_zb07.5_E23.2,ood_unseen_operator_noise|two_foci|homogeneous|calibration_shift,ood_unseen_operator_noise|two_foci|homogeneous|calibration_shift,ood_unseen_operator_noise,23.1844,0.68808,6.77048,7.45855,0.68808,two_foci,center,homogeneous,0.0,ood_unseen_operator_noise,ood_test,calibration_shift,1.36037,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0490_ood_unseen_operator_noise_crescent_zb05p7_E09p8,F3NCS_0490_ood_unseen_operator_noise_crescent_zb05.7_E09.8,ood_unseen_operator_noise|crescent|rim_soft|lateral_psf_shift,ood_unseen_operator_noise|crescent|rim_soft|lateral_psf_shift,ood_unseen_operator_noise,9.79217,0.79833,4.86574,5.66407,0.79833,crescent,half_pitch_x_shift,rim_soft,0.42152,ood_unseen_operator_noise,ood_test,lateral_psf_shift,0.48944,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0491_ood_unseen_operator_noise_two_foci_zb01p9_E52p0,F3NCS_0491_ood_unseen_operator_noise_two_foci_zb01.9_E52.0,ood_unseen_operator_noise|two_foci|core_shell|lateral_psf_shift,ood_unseen_operator_noise|two_foci|core_shell|lateral_psf_shift,ood_unseen_operator_noise,51.95388,1.34315,0.57938,1.92253,1.34315,two_foci,half_pitch_x_shift,core_shell,0.30732,ood_unseen_operator_noise,ood_test,lateral_psf_shift,1.13616,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0492_ood_unseen_operator_noise_two_foci_zb05p8_E11p8,F3NCS_0492_ood_unseen_operator_noise_two_foci_zb05.8_E11.8,ood_unseen_operator_noise|two_foci|homogeneous|calibration_shift,ood_unseen_operator_noise|two_foci|homogeneous|calibration_shift,ood_unseen_operator_noise,11.82324,1.59938,4.23534,5.83473,1.59938,two_foci,near_boundary,homogeneous,0.0,ood_unseen_operator_noise,ood_test,calibration_shift,1.78823,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0493_ood_unseen_operator_noise_two_foci_zb02p7_E17p6,F3NCS_0493_ood_unseen_operator_noise_two_foci_zb02.7_E17.6,ood_unseen_operator_noise|two_foci|core_shell|high_noise,ood_unseen_operator_noise|two_foci|core_shell|high_noise,ood_unseen_operator_noise,17.63362,1.34698,1.37377,2.72075,1.34698,two_foci,near_boundary,core_shell,0.69365,ood_unseen_operator_noise,ood_test,high_noise,1.0284,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0494_ood_unseen_operator_noise_cylinder_zb03p5_E15p1,F3NCS_0494_ood_unseen_operator_noise_cylinder_zb03.5_E15.1,ood_unseen_operator_noise|cylinder|core_shell|high_noise,ood_unseen_operator_noise|cylinder|core_shell|high_noise,ood_unseen_operator_noise,15.08823,3.09747,0.43779,3.53526,3.09747,cylinder,half_pitch_x_shift,core_shell,0.74572,ood_unseen_operator_noise,ood_test,high_noise,0.56141,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0495_ood_unseen_operator_noise_ellipse_zb11p4_E39p6,F3NCS_0495_ood_unseen_operator_noise_ellipse_zb11.4_E39.6,ood_unseen_operator_noise|ellipse|rim_soft|lateral_psf_shift,ood_unseen_operator_noise|ellipse|rim_soft|lateral_psf_shift,ood_unseen_operator_noise,39.63303,2.62666,8.77238,11.39904,2.62666,ellipse,near_boundary,rim_soft,0.47995,ood_unseen_operator_noise,ood_test,lateral_psf_shift,1.11651,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0496_ood_unseen_operator_noise_two_foci_zb05p4_E16p3,F3NCS_0496_ood_unseen_operator_noise_two_foci_zb05.4_E16.3,ood_unseen_operator_noise|two_foci|checker|calibration_shift,ood_unseen_operator_noise|two_foci|checker|calibration_shift,ood_unseen_operator_noise,16.31975,1.39882,3.95692,5.35573,1.39882,two_foci,center,checker,0.54865,ood_unseen_operator_noise,ood_test,calibration_shift,1.50308,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0497_ood_unseen_operator_noise_two_foci_zb06p2_E23p1,F3NCS_0497_ood_unseen_operator_noise_two_foci_zb06.2_E23.1,ood_unseen_operator_noise|two_foci|hotspot|lateral_psf_shift,ood_unseen_operator_noise|two_foci|hotspot|lateral_psf_shift,ood_unseen_operator_noise,23.05683,2.80475,3.40661,6.21136,2.80475,two_foci,near_boundary,hotspot,0.58487,ood_unseen_operator_noise,ood_test,lateral_psf_shift,0.84801,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0498_ood_unseen_operator_noise_crescent_zb04p0_E08p5,F3NCS_0498_ood_unseen_operator_noise_crescent_zb04.0_E08.5,ood_unseen_operator_noise|crescent|hotspot|high_noise,ood_unseen_operator_noise|crescent|hotspot|high_noise,ood_unseen_operator_noise,8.49398,2.44118,1.5857,4.02688,2.44118,crescent,near_boundary,hotspot,0.54125,ood_unseen_operator_noise,ood_test,high_noise,2.00673,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0499_ood_unseen_operator_noise_lobed_zb01p5_E71p0,F3NCS_0499_ood_unseen_operator_noise_lobed_zb01.5_E71.0,ood_unseen_operator_noise|lobed|hotspot|lateral_psf_shift,ood_unseen_operator_noise|lobed|hotspot|lateral_psf_shift,ood_unseen_operator_noise,70.97706,1.0553,0.39898,1.45427,1.0553,lobed,center,hotspot,0.36159,ood_unseen_operator_noise,ood_test,lateral_psf_shift,0.80637,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0500_ood_unseen_operator_noise_cylinder_zb02p3_E45p6,F3NCS_0500_ood_unseen_operator_noise_cylinder_zb02.3_E45.6,ood_unseen_operator_noise|cylinder|hotspot|high_noise,ood_unseen_operator_noise|cylinder|hotspot|high_noise,ood_unseen_operator_noise,45.60724,1.81604,0.52776,2.3438,1.81604,cylinder,center,hotspot,0.22629,ood_unseen_operator_noise,ood_test,high_noise,1.12847,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0501_ood_unseen_operator_noise_two_foci_zb09p3_E50p3,F3NCS_0501_ood_unseen_operator_noise_two_foci_zb09.3_E50.3,ood_unseen_operator_noise|two_foci|core_shell|lateral_psf_shift,ood_unseen_operator_noise|two_foci|core_shell|lateral_psf_shift,ood_unseen_operator_noise,50.2853,2.3153,7.01779,9.33309,2.3153,two_foci,half_pitch_x_shift,core_shell,0.44169,ood_unseen_operator_noise,ood_test,lateral_psf_shift,1.57653,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0502_ood_unseen_operator_noise_cylinder_zb11p5_E11p1,F3NCS_0502_ood_unseen_operator_noise_cylinder_zb11.5_E11.1,ood_unseen_operator_noise|cylinder|homogeneous|high_noise,ood_unseen_operator_noise|cylinder|homogeneous|high_noise,ood_unseen_operator_noise,11.09611,1.37125,10.17278,11.54402,1.37125,cylinder,center,homogeneous,0.0,ood_unseen_operator_noise,ood_test,high_noise,1.09019,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0503_ood_unseen_operator_noise_two_foci_zb07p9_E32p0,F3NCS_0503_ood_unseen_operator_noise_two_foci_zb07.9_E32.0,ood_unseen_operator_noise|two_foci|hotspot|high_noise,ood_unseen_operator_noise|two_foci|hotspot|high_noise,ood_unseen_operator_noise,31.97286,0.56475,7.37963,7.94438,0.56475,two_foci,near_boundary,hotspot,0.20764,ood_unseen_operator_noise,ood_test,high_noise,0.62344,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0504_ood_unseen_operator_noise_crescent_zb10p9_E39p6,F3NCS_0504_ood_unseen_operator_noise_crescent_zb10.9_E39.6,ood_unseen_operator_noise|crescent|homogeneous|high_noise,ood_unseen_operator_noise|crescent|homogeneous|high_noise,ood_unseen_operator_noise,39.61494,3.05463,7.80555,10.86018,3.05463,crescent,center,homogeneous,0.0,ood_unseen_operator_noise,ood_test,high_noise,0.7291,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
F3NCS_0505_ood_unseen_operator_noise_lobed_zb06p3_E74p2,F3NCS_0505_ood_unseen_operator_noise_lobed_zb06.3_E74.2,ood_unseen_operator_noise|lobed|homogeneous|high_noise,ood_unseen_operator_noise|lobed|homogeneous|high_noise,ood_unseen_operator_noise,74.17688,2.3515,3.90499,6.2565,2.3515,lobed,half_pitch_x_shift,homogeneous,0.0,ood_unseen_operator_noise,ood_test,high_noise,0.98835,MMP;PIEZO;US,method2b_512_full_comsol_bxyz_delta,True,True
